destination_id,name,description,latitude,longitude,address
222,Wisata Menara Kujang,"Kujang Sapasang Jatigede adalah sebuah menara berbentuk kujang yang terletak di pesisir Waduk Jatigede, Kabupaten Sumedang, Jawa Barat. Menara ini memiliki tinggi sekitar 99 meter dan merupakan menara berbentuk kujang tertinggi dan terbesar di dunia.

Menara Kujang Sapasang diresmikan pada tanggal 13 Agustus 2023 oleh Gubernur Jawa Barat, Ridwan Kamil. Menara ini dibangun sebagai salah satu ikon wisata baru di Kabupaten Sumedang dan Jawa Barat.

Menara Kujang Sapasang memiliki dua lift yang dapat membawa pengunjung ke puncak menara. Dari puncak menara, pengunjung dapat menikmati pemandangan Waduk Jatigede dan sekitarnya yang menakjubkan.

Selain sebagai tempat wisata, Menara Kujang Sapasang juga berfungsi sebagai museum kujang. Di dalam menara, terdapat berbagai macam koleksi kujang dari berbagai zaman dan daerah.",-6.872062007180901,108.12098866866384,"Jemah, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
223,Wisata Panineungan Hegar,"Destinasi wisata Panineungan Hegar ini memang sangat luar biasa indah. Di sini, kita bisa melihat secara jelas pemandangan gunung-gunung dan pemukiman penduduk di wilayah Kabupaten Subang.",-6.739073808618561,107.84035711076014,"Panyingkiran, Cikaramas, Kec. Tanjungmedar, Kabupaten Sumedang, Jawa Barat 45354"
224,Wisata Pasir Cariu,"Nama unik dari singkatan Caringin Pasir Cariu, merupakan sebuah lokasi wisata di Desa Kaduwulung yang dikembangkan sebagai destinasi rekreasi lokal.",-6.88184318705882,107.99475793320713,"Loji Bambayang, Kaduwulung, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
225,Wisata payung aruzona,"Spot wisata yang daya tarik utamanya adalah instalasi payung warna-warni yang digantung, menciptakan terowongan atau latar belakang yang sangat fotogenik",-6.790612779106703,107.84946835730668,"Paniisan jami uhe, desa, Pangadegan, Kec. Rancakalong, Kabupaten Sumedang, Jawa Barat 45354"
226,Wisata perahu pantai cibungur,"Layanan penyewaan perahu untuk menjelajahi perairan Waduk Jatigede dari titik ""pantai"" Cibungur, menawarkan cara lain untuk menikmati bendungan.",-6.919002029462025,108.0810197858144,"Jl. Raya Situraja-Wado No.16, Jatibungur, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
227,Wisata Religi Pasulukan Dewi Candra Wulan,"Sebuah tempat untuk melakukan kontemplasi dan retret spiritual (""pasulukan"") yang didedikasikan untuk sosok spiritual Dewi Candra Wulan.",-6.913391044492578,107.98188803654884,"Loji Bambayang, Bangbayang, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
228,Wisata Taman Buah Puncak Rahayu,"Agrowisata yang berlokasi di puncak bukit, di mana keluarga dapat merasakan pengalaman memetik buah langsung dari pohonnya sambil menikmati pemandangan alam",-6.879098179626488,107.87941585719162,"Dusun, Ciraja Blok Sukawenang, Mekar Rahayu, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
229,Wisata Tanjung Duriat,"Wisata Alam atau Wana Wisata Tanjung Duriat terletak di pesisir barat laut Bendungan Jatigede. Tempat wisata ini menyajikan indahnya pemandangan bendungan Jatigede dari atas bukit yang menjorok ke arah bendungan. Sehingga tidak heran jika dinamakan dengan Tanjung. Kemudian digabung dengan kata Duriat yang berasal dari Bahasa Sunda yang melambangkan kasih sayang. Namun kasih sayang di sini bukan sekedar menggambarkan cinta kasih. Lebih dari itu, pengunjung bisa merasakan nuansa indahnya Waduk Jatigede dan melihat pelangi di saat hujan, melihat terbenamnya matahari dan munculnya bulan.
Untuk mewakili Wana Wisata Tanjung Duriat ini dibangunlah papan penanda (signboard) Tanjung Duriat dengan ikonnya berbentuk logo cinta (love). Tempat ini bisa dijadikan tempat untuk berfoto ria bersama teman (wefie) atau berfoto sendiri (selfie). Di Wana Wisata ini juga terdapat wahana lain yang bisa dijadikan tempat berfoto ria yaitu penanda arah ke beberapa kota yang berada di dunia dan tempat yang berada di seputaran Bendungan Jatigede. Informasi penanda arahnya dilengkapi dengan jarak dari Wana Wisata Tanjung Duriat. Kemudian bisa juga mengunjungi papan nama Bendungan Jatigede yang berukuran raksasa.",-6.859163955958642,108.09128623487288,"Pajagan, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
230,Wisata Tegal Jarong,"Wisata Tegal Jarong merupakan tempat wisata yang berada di wilayah Desa Cijeungjing. Kawasan wisata ini memanfaatkan bendungan Jatigede sebagai objek utama untuk menarik pengunjungnya. Wisata ini berlokasi di pesisir timur laut bendungan Jatigede.

Wisata Tegal Jarong selain menyajikan pemandangan alam bendungan Jatigede, juga menyajikan beberapa lokasi yang bisa digunakan untuk memancing, baik di pesisir bendungan Jatigede maupun agak ke tengah bendungan menggunakan rakit. Termasuk juga penyewaan perahu untuk mengelilingi bendungan Jatigede serta wisata kuliner di atas air bendungan Jatigede.",-6.8590051821250535,108.1079124716006,"Cijeungjing, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat"
231,Wisata Ziarah Dayeuh luhur,"Desa Dayeuhluhur merupakan salah satu desa yang ada di dataran tinggi dan hamoir berada di puncak Gunung Rengganis. Dayeuhluhur yang sekarang menjadi desa di Kecamatan Ganeas, Sumedang awal abad 16 ini menjadi ibu kota Kerajaan Sumedanglarang. Jejak sebagai ibukota ini adanya tempat ngahyang Sanghiang Hawu (Sayanghawu) alias Embah Jayaperkasa salah seorang Kandagalante yang setia ke Prabu Geusan Ulun, Raja Sumedanglarang. Di dayehluhur juga ada makam Raja Sumedanglarang dan istrinya, Prabu Geusanulun dan Ratu Harisbaya. Dayeuhluhur menjadi salah satu ikon wisata ziarah di Kabupaten Sumedang. Desa Dayeuh Luhur menjadi salah satu tujuan wisata. Terutama wisata ziarah, karena di tempat ini terdapat makam keramat Prabu Geusan Ulun beserta makam istrinya, Ratu Harisbaya. Selain wisata ziarah, bagi yang ingin menikmati keindahan alam Sumedang, bisa mengunjungi wilayah Desa Dayeuh Luhur karena dari bagian utara wilayah Desa Dayeuh Luhur bisa melihat hamparan kota Sumedang beserta wilayah yang lebih rendah lainnya. Di tempat ini ada beberapa batu besar di puncak Gunung Bongkok yang biasa dinamakan Bagug Anjing. Kemudian ada juga sumber mata air yang dinamakan Cikahuripan.",-6.887048275404875,107.97323275688404,"Dayeuh Luhur, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356"
